periode_data,periode_pemantauan,bulan_sampling,wilayah,kecamatan,jenis_lokasi,lokasi_sampling,latitude,longitude,kelompok_parameter,parameter,baku_mutu,hasil_pengukuran,kondisi
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Nitrat,mg/L,0.0080,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Sianida,mg/L,< 0.001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Sulfida,mg/L,< 0.001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,TPH,mg/L,< 0.02,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Fenol Total,mg/L,< 0.0008,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,PAH,mg/L,< 0.0001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,PCB,µg/L,< 0.001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Surfaktan,mg/L,< 0.01,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Minyak dan Lemak,mg/L,< 1,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,BHC,µg/L,< 0.4,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Aldrin/dieldrin,µg/L,< 0.2,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Chlordane,µg/L,< 0.2,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,DDT,µg/L,< 0.04,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Heptachlor,µg/L,< 0.04,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Lindane,µg/L,< 0.2,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Methoxy-chlor,µg/L,< 0.005,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Endrin,µg/L,< 0.08,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,Toxaphan,µg/L,< 0.1,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Kimia,TBT,µg/L,< 0.001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Air raksa (Hg),mg/L,0.0004,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Kromium heksavalent (Cr(VI)),mg/L,0.04,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Arsen (As),mg/L,0.0011,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Kadmium (Cd),mg/L,< 0.001,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Tembaga (Cu),mg/L,< 0.005,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Timbal (Pb),mg/L,0.0050,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Seng (Zn),mg/L,< 0.020,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Logam Berat,Nikel (Ni),mg/L,0.0020,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Biologi,Fecal coliform,Jml/100 mL,4,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Biologi,Coliform (total),Jml/100 mL,4,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Biologi,Salmonella,CFU/mL,0,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Biologi,Fitoplankton,Sel/mL,12.4,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Indek Kualitas Air,Indeks Pencemaran (IP),N/A,1.13,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Dolpin,-5.585916667,106.5488333,Indek Kualitas Air,Status Indeks (IP),N/A,Cemar ringan,Cemar ringan
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Suhu,oC,29.6,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Kecerahan,meter,5,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Bau,N/A,alami,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Kekeruhan,NTU,7.6,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,TSS,mg/L,< 2.5,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Sampah,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Fisik,Lapisan Minyak,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,pH,N/A,7.54,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Salinitas,N/A,30.4,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Oksigen terlarut (DO),mg/L,7,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,BOD5,mg/L,2.35,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Amonia total,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Orto-fosfat,mg/L,0.0090,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Nitrat,mg/L,0.028,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Sianida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Sulfida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,TPH,mg/L,< 0.02,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Fenol Total,mg/L,< 0.0008,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,PAH,mg/L,< 0.0001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,PCB,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Surfaktan,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Minyak dan Lemak,mg/L,< 1,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,BHC,µg/L,< 0.4,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Aldrin/dieldrin,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Chlordane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,DDT,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Heptachlor,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Lindane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Methoxy-chlor,µg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Endrin,µg/L,< 0.08,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,Toxaphan,µg/L,< 0.1,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Kimia,TBT,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Air raksa (Hg),mg/L,0.0005,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Kromium heksavalent (Cr(VI)),mg/L,0.093,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Arsen (As),mg/L,0.0007,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Kadmium (Cd),mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Tembaga (Cu),mg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Timbal (Pb),mg/L,0.0040,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Seng (Zn),mg/L,< 0.020,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Logam Berat,Nikel (Ni),mg/L,0.0050,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Biologi,Fecal coliform,Jml/100 mL,4,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Biologi,Coliform (total),Jml/100 mL,28,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Biologi,Salmonella,CFU/mL,0,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Biologi,Fitoplankton,Sel/mL,23.3,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Indek Kualitas Air,Indeks Pencemaran (IP),N/A,1.09,Baik
,Periode 2,8,,,Pulau,Pulau Harapan,-5.650083333,106.5678611,Indek Kualitas Air,Status Indeks (IP),N/A,Baik,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Suhu,oC,29.2,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Kecerahan,meter,5,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Bau,N/A,alami,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Kekeruhan,NTU,5,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,TSS,mg/L,< 2.5,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Sampah,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Fisik,Lapisan Minyak,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,pH,N/A,7.34,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Salinitas,N/A,29.4,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Oksigen terlarut (DO),mg/L,8.02,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,BOD5,mg/L,4.76,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Amonia total,mg/L,0.044,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Orto-fosfat,mg/L,0.0080,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Nitrat,mg/L,0.011,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Sianida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Sulfida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,TPH,mg/L,< 0.02,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Fenol Total,mg/L,< 0.0008,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,PAH,mg/L,< 0.0001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,PCB,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Surfaktan,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Minyak dan Lemak,mg/L,< 1,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,BHC,µg/L,< 0.4,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Aldrin/dieldrin,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Chlordane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,DDT,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Heptachlor,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Lindane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Methoxy-chlor,µg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Endrin,µg/L,< 0.08,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,Toxaphan,µg/L,< 0.1,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Kimia,TBT,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Air raksa (Hg),mg/L,0.0005,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Kromium heksavalent (Cr(VI)),mg/L,0.024,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Arsen (As),mg/L,0.0013,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Kadmium (Cd),mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Tembaga (Cu),mg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Timbal (Pb),mg/L,0.0050,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Seng (Zn),mg/L,< 0.020,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Logam Berat,Nikel (Ni),mg/L,0.0020,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Biologi,Fecal coliform,Jml/100 mL,4,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Biologi,Coliform (total),Jml/100 mL,23,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Biologi,Salmonella,CFU/mL,0,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Biologi,Fitoplankton,Sel/mL,23.633,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Indek Kualitas Air,Indeks Pencemaran (IP),N/A,0.73,Baik
,Periode 2,8,,,Pulau,Pulau Lancang,-5.92675,106.5923889,Indek Kualitas Air,Status Indeks (IP),N/A,Baik,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Suhu,oC,29.3,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Kecerahan,meter,5,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Bau,N/A,alami,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Kekeruhan,NTU,5.1,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,TSS,mg/L,< 2.5,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Sampah,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Fisik,Lapisan Minyak,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,pH,N/A,8.32,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Salinitas,N/A,30.4,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Oksigen terlarut (DO),mg/L,8.28,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,BOD5,mg/L,2.38,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Amonia total,mg/L,0.026,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Orto-fosfat,mg/L,0.012,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Nitrat,mg/L,0.0070,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Sianida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Sulfida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,TPH,mg/L,< 0.02,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Fenol Total,mg/L,< 0.0008,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,PAH,mg/L,< 0.0001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,PCB,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Surfaktan,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Minyak dan Lemak,mg/L,< 1,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,BHC,µg/L,< 0.4,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Aldrin/dieldrin,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Chlordane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,DDT,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Heptachlor,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Lindane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Methoxy-chlor,µg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Endrin,µg/L,< 0.08,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,Toxaphan,µg/L,< 0.1,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Kimia,TBT,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Air raksa (Hg),mg/L,0.0005,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Kromium heksavalent (Cr(VI)),mg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Arsen (As),mg/L,0.0008,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Kadmium (Cd),mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Tembaga (Cu),mg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Timbal (Pb),mg/L,0.0020,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Seng (Zn),mg/L,< 0.020,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Logam Berat,Nikel (Ni),mg/L,0.0040,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Biologi,Fecal coliform,Jml/100 mL,< 1.1,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Biologi,Coliform (total),Jml/100 mL,9,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Biologi,Salmonella,CFU/mL,0,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Biologi,Fitoplankton,Sel/mL,22.46,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Indek Kualitas Air,Indeks Pencemaran (IP),N/A,0.74,Baik
,Periode 2,8,,,Pulau,Pulau Pari,-5.86825,106.615,Indek Kualitas Air,Status Indeks (IP),N/A,Baik,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Suhu,oC,29.4,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Kecerahan,meter,5,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Bau,N/A,alami,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Kekeruhan,NTU,5.2,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,TSS,mg/L,< 2.5,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Sampah,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Fisik,Lapisan Minyak,N/A,N/A,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,pH,N/A,7.5,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Salinitas,N/A,30.5,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Oksigen terlarut (DO),mg/L,7.12,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,BOD5,mg/L,4.42,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Amonia total,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Orto-fosfat,mg/L,0.011,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Nitrat,mg/L,0.015,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Sianida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Sulfida,mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,TPH,mg/L,< 0.02,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Fenol Total,mg/L,< 0.0008,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,PAH,mg/L,< 0.0001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,PCB,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Surfaktan,mg/L,< 0.01,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Minyak dan Lemak,mg/L,< 1,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,BHC,µg/L,< 0.4,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Aldrin/dieldrin,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Chlordane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,DDT,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Heptachlor,µg/L,< 0.04,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Lindane,µg/L,< 0.2,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Methoxy-chlor,µg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Endrin,µg/L,< 0.08,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,Toxaphan,µg/L,< 0.1,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Kimia,TBT,µg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Air raksa (Hg),mg/L,0.0005,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Kromium heksavalent (Cr(VI)),mg/L,0.048,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Arsen (As),mg/L,0.0011,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Kadmium (Cd),mg/L,< 0.001,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Tembaga (Cu),mg/L,< 0.005,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Timbal (Pb),mg/L,0.0020,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Seng (Zn),mg/L,< 0.020,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Logam Berat,Nikel (Ni),mg/L,0.0060,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Biologi,Fecal coliform,Jml/100 mL,4,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Biologi,Coliform (total),Jml/100 mL,43,Baik
,Periode 2,8,,,Pulau,Pulau Pramuka,-5.749305556,106.6054972,Biologi,Salmonella,CFU/mL,0,Baik
